row,col,data
1879,102,0.2815
1879,190,0.3048
1879,344,0.1959
1880,6,0.3305
1880,57,0.3833
1880,128,0.1282
1880,205,0.1296
1880,334,0.0034
1881,0,0.2404
1881,23,0.2091
1881,333,0.1981
1881,334,0.0034
1882,5,0.6361
1882,59,0.2871
1882,98,0.1099
1882,178,0.1818
1882,238,0.2032
1882,362,0.2788
1883,4,0.4678
1883,70,0.3208
1883,123,0.1355
1883,131,0.1051
1883,219,0.1081
1883,342,0.1871
1884,4,0.4678
1884,102,0.2815
1884,138,0.2223
1884,334,0.0034
1885,0,0.2404
1885,31,0.4723
1885,334,0.0034
1886,3,0.2130
1886,46,0.1907
1886,50,0.3611
1886,212,0.1662
1886,334,0.0034
1887,4,0.4678
1887,70,0.3208
1887,200,0.1692
1887,306,0.1639
1887,341,0.1815
1888,0,0.2404
1888,58,0.3123
1888,322,0.1936
1888,334,0.0034
1889,0,0.2404
1889,23,0.2091
1889,199,0.0942
1889,210,0.0898
1889,334,0.0034
1890,2,0.5000
1890,7,0.2293
1890,104,0.3247
1890,282,0.1236
1890,289,0.1429
1890,337,0.1389
1891,6,0.3305
1891,95,0.3682
1891,231,0.2171
1891,334,0.0034
1892,6,0.3305
1892,9,0.3584
1892,207,0.2448
1892,334,0.0034
1893,0,0.2404
1893,23,0.2091
1893,199,0.0377
1893,210,0.0359
1893,253,0.0371
1893,259,0.0397
1893,321,0.0435
1893,334,0.0034
1894,4,0.4678
1894,102,0.2815
1894,224,0.2766
1894,335,0.1009
1895,0,0.2404
1895,119,0.4594
1895,321,0.2173
1895,334,0.0034
1896,3,0.2130
1896,11,0.3290
1896,171,0.1132
1896,299,0.1128
1896,334,0.0034
1897,0,0.2404
1897,23,0.2091
1897,333,0.1981
1897,334,0.0034
1898,6,0.3305
1898,95,0.1841
1898,108,0.3128
1898,230,0.2330
1898,334,0.0034
1899,6,0.3305
1899,38,0.4333
1899,231,0.2171
1899,336,0.1215
1900,7,0.4586
1900,17,0.5005
1900,294,0.2407
1900,334,0.0034
1901,7,0.4586
1901,104,0.3247
1901,153,0.2475
1901,334,0.0034
1902,7,0.4586
1902,107,0.4289
1902,236,0.1487
1902,313,0.1528
1902,334,0.0034
1903,4,0.4678
1903,70,0.3208
1903,227,0.1047
1903,274,0.0974
1903,285,0.0937
1903,338,0.1499
1904,3,0.2130
1904,11,0.3290
1904,212,0.1662
1904,334,0.0034
1905,3,0.2130
1905,111,0.2370
1905,264,0.1976
1905,334,0.0034
1906,0,0.2404
1906,23,0.2091
1906,333,0.1981
1907,3,0.2130
1907,111,0.2370
1907,212,0.1662
1907,334,0.0034
1908,3,0.2130
1908,81,0.4273
1908,136,0.0729
1908,231,0.0724
1908,325,0.1466
1908,334,0.0034
1909,6,0.3305
1909,9,0.3584
1909,207,0.2448
1909,335,0.1009
1910,7,0.4586
1910,20,0.3633
1910,278,0.1285
1910,281,0.1263
1910,334,0.0034
1911,3,0.2130
1911,81,0.4273
1911,168,0.1673
1911,334,0.0034
1912,0,0.2404
1912,119,0.4594
1912,150,0.1167
1912,152,0.1153
1912,334,0.0034
1913,7,0.4586
1913,20,0.3633
1913,328,0.2533
1913,334,0.0034
1914,0,0.2404
1914,23,0.2091
1914,259,0.1986
1914,334,0.0034
1915,3,0.2130
1915,11,0.3290
1915,153,0.2475
1915,334,0.0034
1916,6,0.3305
1916,57,0.3833
1916,159,0.1034
1916,174,0.0987
1917,6,0.3305
1917,95,0.3682
1917,188,0.2328
1917,334,0.0034
1918,6,0.3305
1918,30,0.3764
1918,240,0.2820
1918,334,0.0034
1919,3,0.2130
1919,46,0.3814
1919,307,0.2623
1919,334,0.0034
1920,3,0.2130
1920,98,0.2199
1920,168,0.1673
1920,334,0.0034
1921,6,0.3305
1921,9,0.3584
1921,129,0.2752
1921,334,0.0034
1922,46,0.3814
1922,239,0.2935
1922,334,0.0034
1923,3,0.2130
1923,111,0.2370
1923,168,0.1673
1923,334,0.0034
1924,3,0.2130
1924,35,0.3498
1924,154,0.2512
1924,334,0.0034
1925,0,0.2404
1925,80,0.3705
1925,292,0.2842
1925,334,0.0034
1926,6,0.3305
1926,9,0.3584
1926,207,0.2448
1926,334,0.0034
1927,0,0.2404
1927,23,0.2091
1927,210,0.1796
1927,334,0.0034
1928,0,0.2404
1928,91,0.4007
1928,160,0.0359
1928,184,0.0282
1928,217,0.0269
1928,226,0.0273
1928,233,0.0319
1928,235,0.0314
1928,238,0.0339
1928,249,0.0331
1928,257,0.0256
1928,266,0.0348
1928,304,0.0339
1928,317,0.0331
1928,335,0.1009
1929,38,0.4333
1929,159,0.1034
1929,174,0.0987
1929,334,0.0034
1930,4,0.4678
1930,102,0.2815
1930,244,0.2524
1930,334,0.0034
1931,3,0.2130
1931,111,0.2370
1931,264,0.1976
1931,334,0.0034
1932,6,0.3305
1932,74,0.3231
1932,75,0.1734
1932,159,0.1034
1932,174,0.0987
1932,334,0.0034
1933,7,0.4586
1933,63,0.5883
1933,138,0.0741
1933,311,0.0667
1933,318,0.0699
1933,335,0.1009
1934,3,0.2130
1934,93,0.3792
1934,153,0.2475
1934,334,0.0034
1935,3,0.2130
1935,35,0.3498
1935,171,0.1132
1935,299,0.1128
1935,334,0.0034
1936,6,0.3305
1936,95,0.3682
1936,188,0.2328
1936,334,0.0034
1937,0,0.2404
1937,23,0.2091
1937,199,0.0628
1937,210,0.0599
1937,253,0.0618
1937,334,0.0034
1938,3,0.2130
1938,111,0.2370
1938,168,0.1673
1938,334,0.0034
1939,4,0.4678
1939,102,0.2815
1939,241,0.3279
1939,334,0.0034
1940,3,0.2130
1940,111,0.2370
1940,168,0.0836
1940,215,0.0945
1940,334,0.0034
1941,16,0.6088
1941,311,0.2001
1941,334,0.0034
1942,3,0.2130
1942,111,0.2370
1942,204,0.2367
1942,334,0.0034
1943,3,0.2130
1943,98,0.2199
1943,168,0.0836
1943,264,0.0988
1943,334,0.0034
1944,33,0.4632
1944,207,0.2448
1944,334,0.0034
1945,7,0.4586
1945,104,0.3247
1945,282,0.2472
1945,334,0.0034
1946,5,0.6361
1946,85,0.3884
1946,155,0.2330
1946,334,0.0034
1947,3,0.2130
1947,34,0.3870
1947,245,0.0913
1947,269,0.1013
1947,290,0.0921
1947,334,0.0034
1948,3,0.2130
1948,81,0.4273
1948,212,0.1662
1948,334,0.0034
1949,7,0.4586
1949,104,0.3247
1949,168,0.0836
1949,252,0.1118
1949,334,0.0034
1950,0,0.2404
1950,23,0.2091
1950,199,0.0942
1950,210,0.0898
1950,334,0.0034
1951,3,0.2130
1951,111,0.2370
1951,168,0.1673
1951,334,0.0034
1952,0,0.2404
1952,56,0.4557
1952,321,0.2173
1952,334,0.0034
1953,3,0.2130
1953,46,0.3814
1953,239,0.2935
1953,334,0.0034
1954,3,0.2130
1954,13,0.4833
1954,318,0.2098
1954,334,0.0034
1955,0,0.2404
1955,32,0.3200
1955,288,0.1949
1955,334,0.0034
1956,6,0.3305
1956,281,0.2527
1956,334,0.0034
1957,0,0.2404
1957,58,0.3123
1957,322,0.1936
1957,334,0.0034
1958,3,0.2130
1958,111,0.2370
1958,151,0.2309
1958,334,0.0034
1959,6,0.3305
1959,75,0.3468
1959,159,0.1034
1959,174,0.0987
1959,335,0.1009
1960,6,0.3305
1960,48,0.4108
1960,159,0.1034
1960,174,0.0987
1960,335,0.1009
1961,3,0.2130
1961,111,0.2370
1961,264,0.1976
1961,334,0.0034
1962,0,0.2404
1962,23,0.2091
1962,199,0.1885
1962,334,0.0034
1963,0,0.2404
1963,56,0.4557
1963,322,0.1936
1963,334,0.0034
1964,7,0.4586
1964,20,0.3633
1964,245,0.1369
1964,290,0.1381
1964,339,0.1667
1965,7,0.4586
1965,98,0.1099
1965,107,0.2144
1965,278,0.1285
1965,281,0.1263
1965,334,0.0034
1966,0,0.1202
1966,1,0.4883
1966,32,0.3200
1966,288,0.1949
1966,334,0.0034
1967,3,0.2130
1967,98,0.2199
1967,168,0.1673
1967,334,0.0034
1968,6,0.3305
1968,113,0.4494
1968,214,0.2177
1968,334,0.0034
1969,4,0.4678
1969,102,0.2815
1969,244,0.2524
1969,334,0.0034
1970,3,0.2130
1970,46,0.3814
1970,318,0.2098
1970,334,0.0034
1971,4,0.4678
1971,70,0.3208
1971,285,0.2810
1971,337,0.1389
1972,0,0.2404
1972,32,0.3200
1972,137,0.2852
1972,334,0.0034
1973,3,0.2130
1973,11,0.3290
1973,171,0.1132
1973,299,0.1128
1973,334,0.0034
1974,32,0.3200
1974,288,0.1949
1974,334,0.0034
1975,0,0.1202
1975,5,0.3180
1975,23,0.2091
1975,253,0.1855
1975,334,0.0034
1976,6,0.3305
1976,30,0.3764
1976,142,0.3161
1976,340,0.1718
1977,0,0.2404
1977,91,0.4007
1977,172,0.1933
1977,334,0.0034
1978,23,0.2091
1978,253,0.1855
1978,334,0.0034
1979,0,0.2404
1979,65,0.4056
1979,322,0.1936
1979,334,0.0034
1980,3,0.2130
1980,98,0.2199
1980,138,0.2223
1980,334,0.0034
1981,3,0.2130
1981,18,0.5343
1981,270,0.0961
1981,297,0.1198
1981,334,0.0034
1982,0,0.2404
1982,106,0.5277
1982,136,0.2187
1982,334,0.0034
1983,3,0.2130
1983,111,0.2370
1983,144,0.2268
1983,334,0.0034
1984,6,0.3305
1984,9,0.3584
1984,129,0.2752
1984,334,0.0034
1985,3,0.2130
1985,66,0.4795
1985,204,0.1184
1985,289,0.1429
1985,334,0.0034
1986,3,0.1065
1986,7,0.2293
1986,98,0.2199
1986,223,0.3478
1986,334,0.0034
1987,6,0.3305
1987,88,0.5531
1987,128,0.1282
1987,205,0.1296
1987,334,0.0034
1988,3,0.2130
1988,111,0.2370
1988,300,0.2545
1988,334,0.0034
1989,0,0.2404
1989,80,0.3705
1989,152,0.2305
1989,334,0.0034
1990,0,0.2404
1990,31,0.4723
1990,199,0.0942
1990,210,0.0898
1990,334,0.0034
1991,4,0.4678
1991,70,0.3208
1991,298,0.3033
1991,335,0.1009
1992,0,0.2404
1992,32,0.3200
1992,288,0.1949
1992,334,0.0034
1993,0,0.2404
1993,39,0.4333
1993,172,0.1933
1993,334,0.0034
1994,3,0.2130
1994,111,0.2370
1994,212,0.1662
1994,334,0.0034
1995,0,0.2404
1995,91,0.4007
1995,334,0.0034
1996,7,0.4586
1996,100,0.6353
1996,124,0.2717
1996,334,0.0034
1997,7,0.4586
1997,104,0.3247
1997,165,0.1616
1997,166,0.1611
1997,334,0.0034
1998,3,0.2130
1998,311,0.2001
1998,334,0.0034
1999,6,0.3305
1999,75,0.3468
1999,247,0.2680
1999,335,0.1009
2000,3,0.2130
2000,111,0.2370
2000,144,0.0756
2000,214,0.0726
2000,237,0.0789
2000,334,0.0034
2001,3,0.2130
2001,111,0.2370
2001,252,0.1118
2001,313,0.1528
2001,334,0.0034
2002,3,0.2130
2002,39,0.2167
2002,98,0.1099
2002,231,0.1086
2002,286,0.1032
2002,334,0.0034
2003,6,0.3305
2003,75,0.3468
2003,159,0.1034
2003,174,0.0987
2003,334,0.0034
2004,7,0.4586
2004,107,0.4289
2004,236,0.2975
2004,334,0.0034
2005,3,0.2130
2005,13,0.4833
2005,168,0.1673
2005,334,0.0034
2006,3,0.2130
2006,98,0.2199
2006,168,0.1673
2006,334,0.0034
2007,3,0.2130
2007,111,0.2370
2007,311,0.2001
2007,334,0.0034
2008,6,0.3305
2008,57,0.3833
2008,311,0.2001
2008,334,0.0034
2009,4,0.4678
2009,102,0.2815
2009,190,0.3048
2009,334,0.0034
2010,0,0.2404
2010,58,0.3123
2010,322,0.1936
2010,334,0.0034
2011,3,0.2130
2011,98,0.2199
2011,212,0.1662
2011,334,0.0034
2012,0,0.2404
2012,44,0.5091
2012,321,0.2173
2012,334,0.0034
2013,3,0.2130
2013,98,0.2199
2013,270,0.1922
2013,334,0.0034
2014,3,0.2130
2014,111,0.2370
2014,168,0.1673
2014,334,0.0034
2015,0,0.2404
2015,23,0.1046
2015,84,0.2990
2015,137,0.2852
2015,334,0.0034
2016,3,0.2130
2016,111,0.2370
2016,212,0.0831
2016,305,0.1310
2016,334,0.0034
2017,0,0.2404
2017,32,0.3200
2017,288,0.1949
2017,334,0.0034
2018,3,0.2130
2018,73,0.2572
2018,98,0.1099
2018,212,0.0831
2018,286,0.1032
2018,334,0.0034
2019,7,0.4586
2019,107,0.4289
2019,236,0.1487
2019,313,0.1528
2019,334,0.0034
2020,6,0.3305
2020,75,0.3468
2020,247,0.2680
2020,335,0.1009
2021,0,0.2404
2021,23,0.2091
2021,253,0.1855
2021,334,0.0034
2022,3,0.2130
2022,18,0.5343
2022,143,0.1484
2022,228,0.1443
2022,334,0.0034
2023,3,0.2130
2023,81,0.4273
2023,212,0.1662
2023,334,0.0034
2024,6,0.3305
2024,113,0.4494
2024,168,0.1673
2024,336,0.1215
2025,3,0.2130
2025,98,0.2199
2025,252,0.2237
2025,334,0.0034
2026,3,0.2130
2026,98,0.2199
2026,286,0.2065
2026,334,0.0034
2027,5,0.6361
2027,59,0.5742
2027,178,0.3636
2027,334,0.0034
2028,0,0.2404
2028,58,0.3123
2028,259,0.0993
2028,321,0.1086
2028,334,0.0034
2029,0,0.2404
2029,23,0.1046
2029,99,0.3044
2029,183,0.1101
2029,210,0.0898
2029,334,0.0034
2030,0,0.2404
2030,32,0.3200
2030,288,0.1949
2030,334,0.0034
2031,3,0.2130
2031,11,0.3290
2031,171,0.0755
2031,270,0.0641
2031,299,0.0752
2031,334,0.0034
2032,0,0.2404
2032,23,0.2091
2032,259,0.1986
2032,334,0.0034
2033,3,0.2130
2033,98,0.2199
2033,168,0.1673
2033,334,0.0034
2034,6,0.3305
2034,95,0.3682
2034,188,0.2328
2034,334,0.0034
2035,3,0.2130
2035,13,0.4833
2035,258,0.0807
2035,270,0.0641
2035,311,0.0667
2035,334,0.0034
2036,6,0.3305
2036,273,0.2684
2036,334,0.0034
2037,23,0.2091
2037,259,0.1986
2037,334,0.0034
2038,3,0.2130
2038,11,0.3290
2038,231,0.2171
2038,334,0.0034
2039,4,0.4678
2039,70,0.3208
2039,227,0.1571
2039,274,0.1461
2039,334,0.0034
2040,0,0.2404
2040,23,0.2091
2040,333,0.1981
2040,334,0.0034
2041,0,0.2404
2041,39,0.4333
2041,136,0.2187
2041,334,0.0034
2042,3,0.2130
2042,111,0.2370
2042,144,0.1134
2042,270,0.0961
2042,334,0.0034
2043,4,0.4678
2043,102,0.2815
2043,310,0.2968
2043,337,0.1389
2044,3,0.2130
2044,11,0.3290
2044,168,0.1673
2044,334,0.0034
2045,3,0.2130
2045,111,0.2370
2045,264,0.1976
2045,334,0.0034
2046,3,0.2130
2046,77,0.2776
2046,98,0.1099
2046,212,0.1662
2046,334,0.0034
2047,7,0.4586
2047,21,0.6584
2047,138,0.2223
2047,334,0.0034
2048,3,0.2130
2048,46,0.3814
2048,307,0.2623
2048,334,0.0034
2049,0,0.2404
2049,44,0.5091
2049,150,0.2334
2049,334,0.0034
2050,3,0.2130
2050,98,0.2199
2050,286,0.2065
2050,334,0.0034
2051,6,0.3305
2051,9,0.3584
2051,138,0.2223
2051,334,0.0034
2052,4,0.4678
2052,22,0.5574
2052,131,0.1576
2052,219,0.1622
2052,337,0.1389
2053,0,0.2404
2053,91,0.4007
2053,172,0.1933
2053,334,0.0034
2054,6,0.3305
2054,38,0.4333
2054,198,0.1229
2054,328,0.1266
2054,334,0.0034
2055,6,0.3305
2055,87,0.5619
2055,138,0.2223
2055,334,0.0034
2056,3,0.2130
2056,98,0.2199
2056,168,0.1673
2056,334,0.0034
2057,3,0.2130
2057,98,0.2199
2057,168,0.1673
2057,334,0.0034
2058,3,0.2130
2058,34,0.3870
2058,286,0.2065
2058,334,0.0034
2059,104,0.3247
2059,196,0.1502
2059,316,0.1461
2059,334,0.0034
2060,3,0.2130
2060,111,0.2370
2060,294,0.2407
2060,334,0.0034
2061,3,0.2130
2061,111,0.2370
2061,204,0.2367
2061,334,0.0034
2062,4,0.4678
2062,102,0.2815
2062,285,0.2810
2062,334,0.0034
2063,3,0.2130
2063,111,0.2370
2063,231,0.2171
2063,334,0.0034
2064,3,0.2130
2064,111,0.2370
2064,154,0.2512
2064,334,0.0034
2065,0,0.2404
2065,23,0.2091
2065,253,0.1855
2065,334,0.0034
2066,3,0.2130
2066,111,0.2370
2066,252,0.2237
2066,334,0.0034
2067,1,0.4883
2067,3,0.1065
2067,34,0.3870
2067,212,0.1662
2067,334,0.0034
2068,1,0.4883
2068,3,0.1065
2068,13,0.4833
2068,212,0.1662
2068,334,0.0034
2069,3,0.2130
2069,98,0.2199
2069,258,0.1210
2069,270,0.0961
2069,334,0.0034
2070,0,0.2404
2070,32,0.3200
2070,334,0.0034
2071,3,0.2130
2071,93,0.3792
2071,144,0.0756
2071,171,0.0755
2071,299,0.0752
2071,334,0.0034
2072,0,0.2404
2072,80,0.3705
2072,292,0.2842
2072,334,0.0034
2073,0,0.2404
2073,23,0.2091
2073,150,0.2334
2073,334,0.0034
2074,66,0.4795
2074,210,0.0898
2074,212,0.0831
2074,334,0.0034
2075,4,0.4678
2075,84,0.5980
2075,141,0.1138
2075,250,0.1154
2075,275,0.1118
2075,336,0.1215
2076,4,0.4678
2076,70,0.3208
2076,223,0.1739
2076,263,0.1707
2076,347,0.2068
2077,6,0.3305
2077,30,0.3764
2077,147,0.3355
2077,334,0.0034
2078,3,0.2130
2078,55,0.4601
2078,151,0.2309
2078,334,0.0034
2079,0,0.2404
2079,32,0.3200
2079,288,0.1949
2079,334,0.0034
2080,0,0.2404
2080,58,0.3123
2080,253,0.1855
2080,334,0.0034
2081,6,0.3305
2081,73,0.5145
2081,128,0.1282
2081,205,0.1296
2081,334,0.0034
2082,4,0.4678
2082,102,0.2815
2082,167,0.4016
2082,334,0.0034
2083,6,0.3305
2083,57,0.3833
2083,281,0.2527
2083,334,0.0034
2084,7,0.4586
2084,104,0.3247
2084,337,0.1389
2085,0,0.2404
2085,119,0.4594
2085,172,0.1933
2085,334,0.0034
2086,3,0.2130
2086,98,0.2199
2086,212,0.1662
2086,334,0.0034
2087,7,0.4586
2087,20,0.3633
2087,334,0.0034
2088,4,0.4678
2088,102,0.2815
2088,190,0.3048
2088,334,0.0034
2089,2,0.5000
2089,3,0.1065
2089,46,0.3814
2089,318,0.2098
2089,334,0.0034
2090,61,0.5574
2090,259,0.0993
2090,321,0.1086
2090,334,0.0034
2091,3,0.2130
2091,93,0.3792
2091,215,0.1889
2091,334,0.0034
2092,6,0.3305
2092,38,0.4333
2092,323,0.3303
2092,334,0.0034
2093,3,0.2130
2093,111,0.2370
2093,212,0.1662
2093,334,0.0034
2094,7,0.4586
2094,104,0.3247
2094,204,0.2367
2094,334,0.0034
2095,3,0.2130
2095,111,0.2370
2095,144,0.2268
2095,334,0.0034
2096,4,0.4678
2096,102,0.2815
2096,190,0.3048
2096,334,0.0034
2097,34,0.3870
2097,286,0.2065
2097,334,0.0034
2098,3,0.2130
2098,55,0.4601
2098,151,0.1155
2098,318,0.1049
2098,334,0.0034
2099,3,0.2130
2099,111,0.2370
2099,144,0.2268
2099,334,0.0034
2100,3,0.2130
2100,11,0.3290
2100,168,0.1673
2100,334,0.0034
2101,6,0.3305
2101,9,0.3584
2101,159,0.1034
2101,174,0.0987
2101,334,0.0034
2102,0,0.2404
2102,23,0.2091
2102,183,0.1101
2102,199,0.0942
2102,334,0.0034
2103,23,0.2091
2103,199,0.0942
2103,253,0.0928
2103,334,0.0034
2104,3,0.2130
2104,55,0.4601
2104,297,0.2395
2104,334,0.0034
2105,0,0.2404
2105,39,0.4333
2105,136,0.1094
2105,199,0.0942
2105,334,0.0034
2106,4,0.4678
2106,70,0.3208
2106,121,0.1498
2106,122,0.1437
2106,334,0.0034
2107,111,0.2370
2107,138,0.2223
2107,334,0.0034
2108,3,0.2130
2108,60,0.4467
2108,264,0.1976
2108,334,0.0034
2109,5,0.6361
2109,69,0.3874
2109,155,0.2330
2109,334,0.0034
2110,6,0.3305
2110,113,0.4494
2110,214,0.2177
2110,334,0.0034
2111,6,0.3305
2111,33,0.4632
2111,311,0.2001
2111,336,0.1215
2112,7,0.4586
2112,107,0.4289
2112,236,0.1487
2112,313,0.1528
2112,334,0.0034
2113,6,0.3305
2113,57,0.3833
2113,174,0.1973
2113,334,0.0034
2114,0,0.2404
2114,91,0.4007
2114,321,0.2173
2114,334,0.0034
2115,6,0.3305
2115,30,0.3764
2115,192,0.3056
2115,334,0.0034
2116,0,0.2404
2116,31,0.4723
2116,322,0.1936
2116,334,0.0034
2117,0,0.2404
2117,23,0.2091
2117,259,0.1986
2117,334,0.0034
2118,7,0.4586
2118,104,0.3247
2118,282,0.2472
2118,335,0.1009
2119,3,0.2130
2119,98,0.2199
2119,252,0.2237
2119,334,0.0034
2120,3,0.2130
2120,46,0.3814
2120,212,0.0831
2120,298,0.1516
2120,334,0.0034
2121,5,0.6361
2121,85,0.3884
2121,222,0.2852
2121,334,0.0034
2122,3,0.2130
2122,11,0.3290
2122,264,0.1976
2122,334,0.0034
2123,3,0.2130
2123,98,0.2199
2123,212,0.1662
2123,334,0.0034
2124,3,0.2130
2124,13,0.4833
2124,213,0.1289
2124,252,0.1118
2124,334,0.0034
2125,0,0.2404
2125,23,0.2091
2125,333,0.1981
2125,334,0.0034
2126,7,0.4586
2126,104,0.3247
2126,161,0.1035
2126,260,0.1047
2126,264,0.0659
2126,342,0.1871
2127,4,0.4678
2127,102,0.2815
2127,291,0.3033
2127,334,0.0034
2128,3,0.2130
2128,34,0.3870
2128,143,0.1484
2128,228,0.1443
2128,334,0.0034
2129,0,0.2404
2129,58,0.3123
2129,322,0.1936
2129,334,0.0034
2130,3,0.2130
2130,46,0.3814
2130,223,0.3478
2130,334,0.0034
2131,3,0.2130
2131,111,0.2370
2131,212,0.1662
2131,334,0.0034
2132,6,0.3305
2132,75,0.3468
2132,159,0.1034
2132,174,0.0987
2132,334,0.0034
2133,3,0.2130
2133,55,0.4601
2133,153,0.2475
2133,334,0.0034
2134,3,0.2130
2134,98,0.2199
2134,212,0.1662
2134,334,0.0034
2135,3,0.2130
2135,60,0.4467
2135,270,0.0961
2135,297,0.1198
2135,334,0.0034
2136,3,0.2130
2136,34,0.3870
2136,311,0.2001
2136,334,0.0034
2137,6,0.3305
2137,9,0.3584
2137,207,0.2448
2137,334,0.0034
2138,7,0.4586
2138,104,0.3247
2138,161,0.1553
2138,260,0.1571
2138,334,0.0034
2139,3,0.2130
2139,98,0.2199
2139,258,0.1210
2139,270,0.0961
2139,334,0.0034
2140,3,0.2130
2140,46,0.3814
2140,297,0.2395
2140,334,0.0034
2141,7,0.4586
2141,107,0.4289
2141,198,0.1229
2141,328,0.1266
2141,334,0.0034
2142,4,0.4678
2142,70,0.3208
2142,122,0.2875
2142,334,0.0034
2143,3,0.2130
2143,111,0.2370
2143,168,0.1673
2143,334,0.0034
2144,3,0.2130
2144,35,0.3498
2144,215,0.1889
2144,334,0.0034
2145,6,0.3305
2145,73,0.5145
2145,159,0.1034
2145,174,0.0987
2145,334,0.0034
2146,3,0.2130
2146,98,0.2199
2146,212,0.1662
2146,334,0.0034
2147,3,0.2130
2147,67,0.4689
2147,294,0.2407
2147,334,0.0034
2148,0,0.2404
2148,10,0.4380
2148,259,0.1986
2148,334,0.0034
2149,3,0.2130
2149,231,0.2171
2149,334,0.0034
2150,3,0.2130
2150,46,0.3814
2150,285,0.2810
2150,334,0.0034
2151,3,0.2130
2151,98,0.2199
2151,231,0.2171
2151,334,0.0034
2152,5,0.6361
2152,85,0.3884
2152,252,0.2237
2152,334,0.0034
2153,6,0.3305
2153,33,0.4632
2153,300,0.2545
2153,334,0.0034
2154,4,0.4678
2154,70,0.3208
2154,274,0.2923
2154,334,0.0034
2155,3,0.2130
2155,34,0.3870
2155,215,0.1889
2155,334,0.0034
2156,3,0.2130
2156,98,0.2199
2156,212,0.1662
2156,334,0.0034
2157,3,0.2130
2157,98,0.2199
2157,212,0.1662
2157,334,0.0034
2158,3,0.1065
2158,5,0.3180
2158,98,0.2199
2158,168,0.1673
2159,3,0.2130
2159,35,0.3498
2159,215,0.1889
2159,334,0.0034
2160,3,0.2130
2160,34,0.3870
2160,215,0.1889
2160,334,0.0034
2161,4,0.4678
2161,70,0.3208
2161,122,0.0958
2161,305,0.0873
2161,326,0.1311
2161,334,0.0034
2162,0,0.2404
2162,106,0.5277
2162,136,0.1094
2162,253,0.0928
2162,334,0.0034
2163,0,0.2404
2163,199,0.1885
2163,334,0.0034
2164,4,0.4678
2164,102,0.2815
2164,224,0.1383
2164,310,0.1484
2164,335,0.1009
2165,0,0.2404
2165,41,0.4221
2165,302,0.2506
2165,334,0.0034
2166,3,0.2130
2166,111,0.2370
2166,270,0.1922
2166,334,0.0034
2167,0,0.2404
2167,58,0.3123
2167,136,0.2187
2167,334,0.0034
2168,0,0.2404
2168,23,0.2091
2168,172,0.0644
2168,199,0.0628
2168,333,0.0660
2168,334,0.0034
2169,3,0.2130
2169,98,0.2199
2169,215,0.1889
2169,334,0.0034
2170,0,0.2404
2170,23,0.2091
2170,172,0.0966
2170,333,0.0991
2170,334,0.0034
2171,4,0.4678
2171,70,0.3208
2171,140,0.1842
2171,220,0.1658
2171,336,0.1215
2172,0,0.2404
2172,39,0.4333
2172,334,0.0034
2173,6,0.3305
2173,33,0.4632
2173,155,0.2330
2173,334,0.0034
2174,3,0.2130
2174,98,0.2199
2174,270,0.0961
2174,286,0.1032
2174,334,0.0034
2175,0,0.2404
2175,23,0.2091
2175,137,0.2852
2175,334,0.0034
2176,0,0.2404
2176,23,0.2091
2176,199,0.1885
2176,334,0.0034
2177,7,0.4586
2177,20,0.3633
2177,225,0.1449
2177,264,0.0988
2177,335,0.1009
2178,5,0.3180
2178,7,0.2293
2178,47,0.4003
2178,316,0.2923
2178,334,0.0034
2179,7,0.4586
2179,16,0.6088
2179,294,0.2407
2179,348,0.2099
2180,6,0.3305
2180,53,0.4257
2180,312,0.2739
2180,334,0.0034
2181,3,0.2130
2181,93,0.3792
2181,153,0.2475
2181,334,0.0034
2182,7,0.4586
2182,20,0.3633
2182,124,0.2717
2182,338,0.1499
2183,5,0.6361
2183,85,0.3884
2183,155,0.2330
2183,334,0.0034
2184,0,0.2404
2184,23,0.2091
2184,183,0.1101
2184,245,0.1369
2184,334,0.0034
2185,6,0.3305
2185,30,0.3764
2185,154,0.2512
2185,334,0.0034
2186,3,0.1065
2186,4,0.2339
2186,111,0.2370
2186,168,0.1673
2186,334,0.0034
2187,7,0.4586
2187,104,0.3247
2187,161,0.3106
2187,334,0.0034
2188,3,0.2130
2188,93,0.3792
2188,215,0.1889
2188,334,0.0034
2189,0,0.2404
2189,23,0.2091
2189,333,0.1981
2189,334,0.0034
2190,3,0.2130
2190,35,0.3498
2190,144,0.0454
2190,171,0.0453
2190,214,0.0435
2190,237,0.0473
2190,299,0.0451
2190,334,0.0034
2191,3,0.2130
2191,11,0.3290
2191,231,0.1086
2191,273,0.1342
2191,334,0.0034
2192,5,0.6361
2192,69,0.3874
2192,155,0.2330
2192,334,0.0034
2193,0,0.2404
2193,58,0.3123
2193,322,0.1936
2193,334,0.0034
2194,0,0.2404
2194,80,0.3705
2194,322,0.1936
2194,334,0.0034
2195,3,0.2130
2195,35,0.3498
2195,171,0.0453
2195,214,0.0435
2195,237,0.0473
2195,270,0.0384
2195,299,0.0451
2195,334,0.0034
2196,3,0.2130
2196,111,0.2370
2196,214,0.0544
2196,237,0.0592
2196,258,0.0605
2196,270,0.0480
2196,334,0.0034
2197,6,0.3305
2197,105,0.6303
2197,332,0.2367
2197,334,0.0034
2198,0,0.2404
2198,23,0.2091
2198,333,0.1981
2198,334,0.0034
2199,0,0.2404
2199,23,0.2091
2199,183,0.2202
